1	0.009247613323286167
2	0.0006255205723202358
3	4.54845108428069e-05
4	0.0030875626344591305
5	0.00019136298208515537
6	0.0038886329894053423
7	0.00019208484820124448
8	0.000654065385861663
9	0.002971984582010783
10	0.00022479829416758565
11	0.0011980466306027967
12	0.00041102403272434864
13	0.0019096138274586442
14	0.00017533009123524466
15	0.0002513478041872805
16	0.00015006704566538763
17	0.00024880140637190893
18	0.00014695179291256946
19	0.00042921339337023906
20	0.0013804539499061008
21	0.0001567318832878991
22	0.0011323042130150815
23	0.00019615092382974382
24	0.003948576451694447
25	0.00012575524669268531
26	8.415032086936557e-05
27	8.348151943805005e-05
28	0.00022031693683016032
29	0.0002596322414551588
30	0.00034251301066933094
31	0.0003814373879151166
32	0.0001279671774583571
33	0.00013553833803290417
34	0.0004089272021644116
35	0.00012793083483006795
36	0.00011286630127501734
37	0.0001068673108639943
38	0.00034336070880543364
39	0.0001962017696901926
40	0.0016364405264258687
41	0.00014983793781138375
42	0.00021928771583452504
43	0.0002455653438499718
44	0.0015841826899565422
45	0.00029776918187577337
46	8.452012968497227e-05
47	0.003402883681291432
48	0.00039700329888007276
49	0.00011128536717017144
50	0.00010273036094028493
51	0.0001287459999812399
52	0.0001229607136913447
53	0.00034546932991901197
54	0.000339698282159165
55	0.00028735591652268255
56	0.00012701564347724695
57	7.670500071102024e-05
58	0.00010851488845792413
59	0.0006848076926812201
60	0.00016129352647213131
61	8.569257168877448e-05
62	0.0001253394225725743
63	0.00023614302515563137
64	0.0001568883796908594
65	0.00015698922821300742
66	0.00018927932963685795
67	4.54845108428069e-05
68	0.0005621182246694482
69	0.0004271452697205305
70	0.0006508727276401669
71	0.0002794242247504837
72	0.0004612205226681096
73	4.54845108428069e-05
74	0.0001037806112955507
75	0.00032555527305543937
76	0.00015417169600469744
77	7.838493900648913e-05
78	0.0001382813982143206
79	0.00012767368371976328
80	0.00010968001058498929
81	0.00016956747086050117
82	0.00011056485137520625
83	6.264902681207626e-05
84	0.00013792463568213726
85	0.004000781769071297
86	0.00103765316034075
87	0.001820109336423779
88	0.0010137528616326746
89	0.0027668242996891222
90	0.003900258688290168
91	4.54845108428069e-05
92	0.00040097218712909
93	0.00017182413886213734
94	0.00030237946192373047
95	0.00035553397594661264
96	0.0006061596122613178
97	0.00043261473459752506
98	0.00043604397357429
99	0.0006285965743573986
100	0.00019103183512819894
101	0.0002148366198601957
102	0.001522292083622993
103	0.00019103183512819921
104	0.00020237287770733496
105	0.00010218972373848595
106	0.00024827500966072806
107	4.54845108428069e-05
108	4.54845108428069e-05
109	4.54845108428069e-05
110	4.54845108428069e-05
111	0.0002531155831390566
112	0.0002885555524318338
113	0.00014785730077144878
114	4.54845108428069e-05
115	0.00021146776351651728
116	0.00014676865044019568
117	0.00013538499382663574
118	0.0001456951938366243
119	0.0002726562849787631
120	4.54845108428069e-05
121	4.54845108428069e-05
122	0.00010115366656825178
123	0.0001555190015866644
124	0.00018697625575358286
125	0.00028880531583194555
126	0.0004541319760960948
127	0.00040351196261848184
128	0.0004035119626184815
129	4.54845108428069e-05
130	9.399117621039125e-05
131	4.54845108428069e-05
132	7.838493900648913e-05
133	0.0002325073991109329
134	0.0001546798145745901
135	0.0001247659838018175
136	0.00013522291844050545
137	0.0003562473866562052
138	0.0003216338897861552
139	4.54845108428069e-05
140	4.54845108428069e-05
141	4.54845108428069e-05
142	0.00027645973422367974
143	6.05645681969369e-05
144	0.0003519716471473455
145	0.00015648888831005462
146	6.05645681969369e-05
147	4.54845108428069e-05
148	6.651052892973833e-05
149	6.841375723645436e-05
150	0.0002306747457789917
151	0.0004445671166842193
152	4.54845108428069e-05
153	0.00022490727655053493
154	0.0001780624852495186
155	8.76487754700538e-05
156	0.0001916304172858794
157	8.798902334131395e-05
158	0.00018645746469388088
159	8.798902334131399e-05
160	0.0001949873287709601
161	0.00015258820508425518
162	8.798902334131392e-05
163	8.76487754700538e-05
164	0.00015583155818553023
165	8.76487754700536e-05
166	8.850438156260889e-05
167	8.76487754700538e-05
168	0.0001278392387284526
169	0.00012783923872845257
170	0.0001278392387284531
171	0.00023495555673030556
172	0.0001278392387284526
173	0.0001257229987516652
174	0.00036642577904733774
175	0.0006005105807903662
176	0.00027261132516763205
177	8.585182070330443e-05
178	6.752384003494901e-05
179	0.0006307104628387417
180	0.0002822317805027578
181	0.0003210272783479511
182	0.0002556755717538166
183	0.00023254303139687386
184	0.00037851208076729195
185	0.00027040067499949994
186	0.0003035056645691682
187	0.00032536072382675213
188	0.00027040067499949793
189	0.0005638072685156803
